provider,model,condition_id,definition_id,prompt_style,label_space,seed,method,n,positives,negatives,tp,tn,fp,fn,accuracy,balanced_accuracy,precision,recall,specificity,f1,mcc,cohen_kappa,positive_call_rate,brier,log_loss,ece_10,roc_auc,pr_auc,mean_probability
ensemble_arithmetic_mean,anthropic+gemini+openai,P2_D1_OLD,D1_old_broad,P2_simple_definition,old,17,evidence_gate_tuned,42,32,10,20,7,3,12,0.6428571428571429,0.6625,0.8695652173913043,0.625,0.7,0.7272727272727273,0.2781106573963628,0.2482100238663485,0.5476190476190477,0.21119125178821116,0.5994144598240363,0.2193836603380701,0.7140624999999999,0.9155419753862373,0.5547709260546279
ensemble_arithmetic_mean,anthropic+gemini+openai,P2_D1_OLD,D1_old_broad,P2_simple_definition,old,17,isotonic_0.5,42,32,10,20,5,5,12,0.5952380952380952,0.5625,0.8,0.625,0.5,0.7017543859649122,0.10846522890932808,0.10075566750629728,0.5952380952380952,0.36352430879177783,4.420262375262548,0.36410954201609785,0.671875,0.8697694991421434,0.5545865420160979
ensemble_arithmetic_mean,anthropic+gemini+openai,P2_D1_OLD,D1_old_broad,P2_simple_definition,old,17,isotonic_tuned_threshold,42,32,10,20,7,3,12,0.6428571428571429,0.6625,0.8695652173913043,0.625,0.7,0.7272727272727273,0.2781106573963628,0.2482100238663485,0.5476190476190477,0.36352430879177783,4.420262375262548,0.36410954201609785,0.671875,0.8697694991421434,0.5545865420160979
ensemble_arithmetic_mean,anthropic+gemini+openai,P2_D1_OLD,D1_old_broad,P2_simple_definition,old,17,platt_0.5,42,32,10,22,4,6,10,0.6190476190476191,0.54375,0.7857142857142857,0.6875,0.4,0.7333333333333333,0.07905694150420949,0.07692307692307687,0.6666666666666666,0.2873822630713298,0.8471141545200934,0.25223706761046527,0.63125,0.8801103666434731,0.5938574383010522
ensemble_arithmetic_mean,anthropic+gemini+openai,P2_D1_OLD,D1_old_broad,P2_simple_definition,old,17,platt_tuned_threshold,42,32,10,20,7,3,12,0.6428571428571429,0.6625,0.8695652173913043,0.625,0.7,0.7272727272727273,0.2781106573963628,0.2482100238663485,0.5476190476190477,0.2873822630713298,0.8471141545200934,0.25223706761046527,0.63125,0.8801103666434731,0.5938574383010522
ensemble_arithmetic_mean,anthropic+gemini+openai,P2_D1_OLD,D1_old_broad,P2_simple_definition,old,17,raw_0.5,42,32,10,13,10,0,19,0.5476190476190477,0.703125,1.0,0.40625,1.0,0.5777777777777777,0.37428091976021394,0.2457466918714556,0.30952380952380953,0.33256355820105815,0.9830784216086034,0.401547619047619,0.7140624999999999,0.9155419753862373,0.3603571428571429
ensemble_arithmetic_mean,anthropic+gemini+openai,P2_D1_OLD,D1_old_broad,P2_simple_definition,old,17,raw_tuned_threshold,42,32,10,20,7,3,12,0.6428571428571429,0.6625,0.8695652173913043,0.625,0.7,0.7272727272727273,0.2781106573963628,0.2482100238663485,0.5476190476190477,0.33256355820105815,0.9830784216086034,0.401547619047619,0.7140624999999999,0.9155419753862373,0.3603571428571429
ensemble_arithmetic_mean,anthropic+gemini+openai,P2_D1_OLD,D1_old_broad,P2_simple_definition,old,17,stacked_logistic_0.5,42,32,10,22,4,6,10,0.6190476190476191,0.54375,0.7857142857142857,0.6875,0.4,0.7333333333333333,0.07905694150420949,0.07692307692307687,0.6666666666666666,0.2873741287367498,0.847071443960486,0.2522355526157664,0.63125,0.8801103666434731,0.5938789532332416
ensemble_arithmetic_mean,anthropic+gemini+openai,P2_D1_OLD,D1_old_broad,P2_simple_definition,old,17,stacked_logistic_tuned_threshold,42,32,10,20,7,3,12,0.6428571428571429,0.6625,0.8695652173913043,0.625,0.7,0.7272727272727273,0.2781106573963628,0.2482100238663485,0.5476190476190477,0.2873741287367498,0.847071443960486,0.2522355526157664,0.63125,0.8801103666434731,0.5938789532332416
ensemble_arithmetic_mean,anthropic+gemini+openai,P2_D2_CURRENT,D2_current_strict,P2_simple_definition,new,17,evidence_gate_tuned,42,32,10,18,8,2,14,0.6190476190476191,0.68125,0.9,0.5625,0.8,0.6923076923076923,0.3091410387156351,0.256637168141593,0.47619047619047616,0.23369167079552708,0.653590875425569,0.30673758852815025,0.7046875,0.9044532498556903,0.5301831436812231
ensemble_arithmetic_mean,anthropic+gemini+openai,P2_D2_CURRENT,D2_current_strict,P2_simple_definition,new,17,isotonic_0.5,42,32,10,24,3,7,8,0.6428571428571429,0.525,0.7741935483870968,0.75,0.3,0.7619047619047619,0.04843594796964828,0.048338368580060465,0.7380952380952381,0.3099784539619098,3.5031651920214997,0.29762571344264205,0.6453125,0.8433728448275862,0.6309595229664515
ensemble_arithmetic_mean,anthropic+gemini+openai,P2_D2_CURRENT,D2_current_strict,P2_simple_definition,new,17,isotonic_tuned_threshold,42,32,10,19,8,2,13,0.6428571428571429,0.696875,0.9047619047619048,0.59375,0.8,0.7169811320754716,0.33541019662496846,0.2857142857142857,0.5,0.3099784539619098,3.5031651920214997,0.29762571344264205,0.6453125,0.8433728448275862,0.6309595229664515
ensemble_arithmetic_mean,anthropic+gemini+openai,P2_D2_CURRENT,D2_current_strict,P2_simple_definition,new,17,platt_0.5,42,32,10,22,4,6,10,0.6190476190476191,0.54375,0.7857142857142857,0.6875,0.4,0.7333333333333333,0.07905694150420949,0.07692307692307687,0.6666666666666666,0.25056939320172894,0.7062763661911133,0.16611814653307796,0.596875,0.8474615207059261,0.6341814618960585
ensemble_arithmetic_mean,anthropic+gemini+openai,P2_D2_CURRENT,D2_current_strict,P2_simple_definition,new,17,platt_tuned_threshold,42,32,10,19,8,2,13,0.6428571428571429,0.696875,0.9047619047619048,0.59375,0.8,0.7169811320754716,0.33541019662496846,0.2857142857142857,0.5,0.25056939320172894,0.7062763661911133,0.16611814653307796,0.596875,0.8474615207059261,0.6341814618960585
ensemble_arithmetic_mean,anthropic+gemini+openai,P2_D2_CURRENT,D2_current_strict,P2_simple_definition,new,17,raw_0.5,42,32,10,11,10,0,21,0.5,0.671875,1.0,0.34375,1.0,0.5116279069767442,0.3329971422913319,0.19963702359346647,0.2619047619047619,0.3685046296296296,1.0876577367351237,0.4526190476190476,0.7046875,0.9044532498556903,0.3327777777777778
ensemble_arithmetic_mean,anthropic+gemini+openai,P2_D2_CURRENT,D2_current_strict,P2_simple_definition,new,17,raw_tuned_threshold,42,32,10,18,8,2,14,0.6190476190476191,0.68125,0.9,0.5625,0.8,0.6923076923076923,0.3091410387156351,0.256637168141593,0.47619047619047616,0.3685046296296296,1.0876577367351237,0.4526190476190476,0.7046875,0.9044532498556903,0.3327777777777778
ensemble_arithmetic_mean,anthropic+gemini+openai,P2_D2_CURRENT,D2_current_strict,P2_simple_definition,new,17,stacked_logistic_0.5,42,32,10,22,4,6,10,0.6190476190476191,0.54375,0.7857142857142857,0.6875,0.4,0.7333333333333333,0.07905694150420949,0.07692307692307687,0.6666666666666666,0.2506112890539177,0.7064215881447958,0.16618748452543722,0.596875,0.8474615207059261,0.6341706553859401
ensemble_arithmetic_mean,anthropic+gemini+openai,P2_D2_CURRENT,D2_current_strict,P2_simple_definition,new,17,stacked_logistic_tuned_threshold,42,32,10,19,8,2,13,0.6428571428571429,0.696875,0.9047619047619048,0.59375,0.8,0.7169811320754716,0.33541019662496846,0.2857142857142857,0.5,0.2506112890539177,0.7064215881447958,0.16618748452543722,0.596875,0.8474615207059261,0.6341706553859401
ensemble_arithmetic_mean,anthropic+gemini+openai,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17,evidence_gate_tuned,42,32,10,20,6,4,12,0.6190476190476191,0.6125,0.8333333333333334,0.625,0.6,0.7142857142857143,0.19364916731037085,0.17647058823529405,0.5714285714285714,0.3391288863627201,0.9592652311540375,0.41111496868593583,0.7156250000000001,0.9093302386682601,0.35078979321882614
ensemble_arithmetic_mean,anthropic+gemini+openai,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17,isotonic_0.5,42,32,10,19,4,6,13,0.5476190476190477,0.496875,0.76,0.59375,0.4,0.6666666666666666,-0.005423261445466404,-0.005037783375314797,0.5952380952380952,0.39076803542465466,4.250586133072652,0.40836577083156483,0.640625,0.8633682893193761,0.5764337568259627
ensemble_arithmetic_mean,anthropic+gemini+openai,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17,isotonic_tuned_threshold,42,32,10,21,6,4,11,0.6428571428571429,0.628125,0.84,0.65625,0.6,0.7368421052631579,0.22235371926412256,0.20654911838790935,0.5952380952380952,0.39076803542465466,4.250586133072652,0.40836577083156483,0.640625,0.8633682893193761,0.5764337568259627
ensemble_arithmetic_mean,anthropic+gemini+openai,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17,platt_0.5,42,32,10,20,4,6,12,0.5714285714285714,0.5125,0.7692307692307693,0.625,0.4,0.6896551724137931,0.021926450482675733,0.020725388601036232,0.6190476190476191,0.2824510319061262,0.8365715673345755,0.30906536131390155,0.65625,0.8924100222854775,0.5947775297816327
ensemble_arithmetic_mean,anthropic+gemini+openai,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17,platt_tuned_threshold,42,32,10,21,6,4,11,0.6428571428571429,0.628125,0.84,0.65625,0.6,0.7368421052631579,0.22235371926412256,0.20654911838790935,0.5952380952380952,0.2824510319061262,0.8365715673345755,0.30906536131390155,0.65625,0.8924100222854775,0.5947775297816327
ensemble_arithmetic_mean,anthropic+gemini+openai,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17,raw_0.5,42,32,10,9,10,0,23,0.4523809523809524,0.640625,1.0,0.28125,1.0,0.43902439024390244,0.2919371040605711,0.15706806282722507,0.21428571428571427,0.386754365079365,1.122882023368735,0.47063492063492063,0.75,0.9239678982100463,0.29126984126984123
ensemble_arithmetic_mean,anthropic+gemini+openai,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17,raw_tuned_threshold,42,32,10,20,6,4,12,0.6190476190476191,0.6125,0.8333333333333334,0.625,0.6,0.7142857142857143,0.19364916731037085,0.17647058823529405,0.5714285714285714,0.386754365079365,1.122882023368735,0.47063492063492063,0.75,0.9239678982100463,0.29126984126984123
ensemble_arithmetic_mean,anthropic+gemini+openai,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17,stacked_logistic_0.5,42,32,10,20,4,6,12,0.5714285714285714,0.5125,0.7692307692307693,0.625,0.4,0.6896551724137931,0.021926450482675733,0.020725388601036232,0.6190476190476191,0.28396708290888767,0.8407913009194745,0.3100120074176762,0.65625,0.8917912792376466,0.5953108318655512
ensemble_arithmetic_mean,anthropic+gemini+openai,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17,stacked_logistic_tuned_threshold,42,32,10,21,6,4,11,0.6428571428571429,0.628125,0.84,0.65625,0.6,0.7368421052631579,0.22235371926412256,0.20654911838790935,0.5952380952380952,0.28396708290888767,0.8407913009194745,0.3100120074176762,0.65625,0.8917912792376466,0.5953108318655512
ensemble_arithmetic_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17,evidence_gate_tuned,42,32,10,17,8,2,15,0.5952380952380952,0.665625,0.8947368421052632,0.53125,0.8,0.6666666666666666,0.28345893926936977,0.2289416846652269,0.4523809523809524,0.39040681016782036,1.1049381625172667,0.4564519246874888,0.6593749999999999,0.8887577828130125,0.30545283721727307
ensemble_arithmetic_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17,isotonic_0.5,42,32,10,21,3,7,11,0.5714285714285714,0.478125,0.75,0.65625,0.3,0.7,-0.03952847075210474,-0.03846153846153855,0.6666666666666666,0.3624574318231453,3.8902793522685126,0.33852023995960184,0.60625,0.8486275054567081,0.5810803738881732
ensemble_arithmetic_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17,isotonic_tuned_threshold,42,32,10,18,7,3,14,0.5952380952380952,0.63125,0.8571428571428571,0.5625,0.7,0.6792452830188679,0.22360679774997896,0.19047619047619047,0.5,0.3624574318231453,3.8902793522685126,0.33852023995960184,0.60625,0.8486275054567081,0.5810803738881732
ensemble_arithmetic_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17,platt_0.5,42,32,10,21,3,7,11,0.5714285714285714,0.478125,0.75,0.65625,0.3,0.7,-0.03952847075210474,-0.03846153846153855,0.6666666666666666,0.27155430735601527,0.7585416097159448,0.24177300616008277,0.6078125,0.873570839400917,0.6198927526660535
ensemble_arithmetic_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17,platt_tuned_threshold,42,32,10,18,8,2,14,0.6190476190476191,0.68125,0.9,0.5625,0.8,0.6923076923076923,0.3091410387156351,0.256637168141593,0.47619047619047616,0.27155430735601527,0.7585416097159448,0.24177300616008277,0.6078125,0.873570839400917,0.6198927526660535
ensemble_arithmetic_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17,raw_0.5,42,32,10,5,10,0,27,0.35714285714285715,0.578125,1.0,0.15625,1.0,0.2702702702702703,0.20549873413169661,0.08103727714748776,0.11904761904761904,0.4447990740740741,1.2973258854025358,0.5167460317460316,0.684375,0.9013925619776061,0.24515873015873016
ensemble_arithmetic_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17,raw_tuned_threshold,42,32,10,18,8,2,14,0.6190476190476191,0.68125,0.9,0.5625,0.8,0.6923076923076923,0.3091410387156351,0.256637168141593,0.47619047619047616,0.4447990740740741,1.2973258854025358,0.5167460317460316,0.684375,0.9013925619776061,0.24515873015873016
ensemble_arithmetic_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17,stacked_logistic_0.5,42,32,10,21,3,7,11,0.5714285714285714,0.478125,0.75,0.65625,0.3,0.7,-0.03952847075210474,-0.03846153846153855,0.6666666666666666,0.27155438251691233,0.757947903472567,0.27969829402252144,0.6124999999999999,0.8776968811312591,0.6201078517935261
ensemble_arithmetic_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17,stacked_logistic_tuned_threshold,42,32,10,20,8,2,12,0.6666666666666666,0.7125,0.9090909090909091,0.625,0.8,0.7407407407407407,0.3624412178045377,0.3162790697674418,0.5238095238095238,0.27155438251691233,0.757947903472567,0.27969829402252144,0.6124999999999999,0.8776968811312591,0.6201078517935261
ensemble_logit_mean,anthropic+gemini+openai,P1_DIRECT,D0_none,P1_direct,new,17,evidence_gate_tuned,42,32,10,15,6,4,17,0.5,0.534375,0.7894736842105263,0.46875,0.6,0.5882352941176471,0.058831100603076746,0.04751619870410384,0.4523809523809524,0.2008378938955211,0.5698538315625493,0.18794848714153956,0.6671874999999999,0.8888081553839041,0.6257187992761655
ensemble_logit_mean,anthropic+gemini+openai,P1_DIRECT,D0_none,P1_direct,new,17,isotonic_0.5,42,32,10,26,1,9,6,0.6428571428571429,0.45625,0.7428571428571429,0.8125,0.1,0.7761194029850746,-0.1,-0.09756097560975596,0.8333333333333334,0.28312364225412595,1.628973418708183,0.26533031274566204,0.5984375000000001,0.8505280337759054,0.696130748301414
ensemble_logit_mean,anthropic+gemini+openai,P1_DIRECT,D0_none,P1_direct,new,17,isotonic_tuned_threshold,42,32,10,14,9,1,18,0.5476190476190477,0.66875,0.9333333333333333,0.4375,0.9,0.5957446808510638,0.3,0.21301775147929003,0.35714285714285715,0.28312364225412595,1.628973418708183,0.26533031274566204,0.5984375000000001,0.8505280337759054,0.696130748301414
ensemble_logit_mean,anthropic+gemini+openai,P1_DIRECT,D0_none,P1_direct,new,17,platt_0.5,42,32,10,26,1,9,6,0.6428571428571429,0.45625,0.7428571428571429,0.8125,0.1,0.7761194029850746,-0.1,-0.09756097560975596,0.8333333333333334,0.2200618407910167,0.6232026769998569,0.18482014162434998,0.5703125,0.8417082824350334,0.7120437236667814
ensemble_logit_mean,anthropic+gemini+openai,P1_DIRECT,D0_none,P1_direct,new,17,platt_tuned_threshold,42,32,10,16,6,4,16,0.5238095238095238,0.55,0.8,0.5,0.6,0.6153846153846154,0.08528028654224416,0.07079646017699126,0.47619047619047616,0.2200618407910167,0.6232026769998569,0.18482014162434998,0.5703125,0.8417082824350334,0.7120437236667814
ensemble_logit_mean,anthropic+gemini+openai,P1_DIRECT,D0_none,P1_direct,new,17,raw_0.5,42,32,10,14,8,2,18,0.5238095238095238,0.61875,0.875,0.4375,0.8,0.5833333333333334,0.20830127958541944,0.153225806451613,0.38095238095238093,0.2989472732537421,0.8412185310296255,0.35692015897125295,0.6671874999999999,0.8888081553839041,0.43606028324052154
ensemble_logit_mean,anthropic+gemini+openai,P1_DIRECT,D0_none,P1_direct,new,17,raw_tuned_threshold,42,32,10,16,6,4,16,0.5238095238095238,0.55,0.8,0.5,0.6,0.6153846153846154,0.08528028654224416,0.07079646017699126,0.47619047619047616,0.2989472732537421,0.8412185310296255,0.35692015897125295,0.6671874999999999,0.8888081553839041,0.43606028324052154
ensemble_logit_mean,anthropic+gemini+openai,P1_DIRECT,D0_none,P1_direct,new,17,stacked_logistic_0.5,42,32,10,26,1,9,6,0.6428571428571429,0.45625,0.7428571428571429,0.8125,0.1,0.7761194029850746,-0.1,-0.09756097560975596,0.8333333333333334,0.2200742803088,0.6232528532404927,0.18483969618053606,0.5703125,0.8417082824350334,0.7120783559522457
ensemble_logit_mean,anthropic+gemini+openai,P1_DIRECT,D0_none,P1_direct,new,17,stacked_logistic_tuned_threshold,42,32,10,16,6,4,16,0.5238095238095238,0.55,0.8,0.5,0.6,0.6153846153846154,0.08528028654224416,0.07079646017699126,0.47619047619047616,0.2200742803088,0.6232528532404927,0.18483969618053606,0.5703125,0.8417082824350334,0.7120783559522457
ensemble_logit_mean,anthropic+gemini+openai,P2_D1_OLD,D1_old_broad,P2_simple_definition,old,17,evidence_gate_tuned,42,32,10,21,8,2,11,0.6904761904761905,0.728125,0.9130434782608695,0.65625,0.8,0.7636363636363637,0.3904245767295093,0.34844868735083534,0.5476190476190477,0.22664860561936595,0.6365103698727175,0.2398025912819918,0.7125,0.9160302519663499,0.5221021706227701
ensemble_logit_mean,anthropic+gemini+openai,P2_D1_OLD,D1_old_broad,P2_simple_definition,old,17,isotonic_0.5,42,32,10,21,5,5,11,0.6190476190476191,0.578125,0.8076923076923077,0.65625,0.5,0.7241379310344828,0.13704031551672333,0.1295336787564766,0.6190476190476191,0.34849546315974966,4.128541654739835,0.37017801762255254,0.6703125000000001,0.8681343843205298,0.5635253377117939
ensemble_logit_mean,anthropic+gemini+openai,P2_D1_OLD,D1_old_broad,P2_simple_definition,old,17,isotonic_tuned_threshold,42,32,10,21,8,2,11,0.6904761904761905,0.728125,0.9130434782608695,0.65625,0.8,0.7636363636363637,0.3904245767295093,0.34844868735083534,0.5476190476190477,0.34849546315974966,4.128541654739835,0.37017801762255254,0.6703125000000001,0.8681343843205298,0.5635253377117939
ensemble_logit_mean,anthropic+gemini+openai,P2_D1_OLD,D1_old_broad,P2_simple_definition,old,17,platt_0.5,42,32,10,21,5,5,11,0.6190476190476191,0.578125,0.8076923076923077,0.65625,0.5,0.7241379310344828,0.13704031551672333,0.1295336787564766,0.6190476190476191,0.2882320167303868,0.8431830787300886,0.27572682581635594,0.6437499999999999,0.8885876690767848,0.5912120844573412
ensemble_logit_mean,anthropic+gemini+openai,P2_D1_OLD,D1_old_broad,P2_simple_definition,old,17,platt_tuned_threshold,42,32,10,21,8,2,11,0.6904761904761905,0.728125,0.9130434782608695,0.65625,0.8,0.7636363636363637,0.3904245767295093,0.34844868735083534,0.5476190476190477,0.2882320167303868,0.8431830787300886,0.27572682581635594,0.6437499999999999,0.8885876690767848,0.5912120844573412
ensemble_logit_mean,anthropic+gemini+openai,P2_D1_OLD,D1_old_broad,P2_simple_definition,old,17,raw_0.5,42,32,10,13,10,0,19,0.5476190476190477,0.703125,1.0,0.40625,1.0,0.5777777777777777,0.37428091976021394,0.2457466918714556,0.30952380952380953,0.35564215151200457,1.0880589941118348,0.4271154209746237,0.7125,0.9160302519663499,0.33478934093013824
ensemble_logit_mean,anthropic+gemini+openai,P2_D1_OLD,D1_old_broad,P2_simple_definition,old,17,raw_tuned_threshold,42,32,10,21,8,2,11,0.6904761904761905,0.728125,0.9130434782608695,0.65625,0.8,0.7636363636363637,0.3904245767295093,0.34844868735083534,0.5476190476190477,0.35564215151200457,1.0880589941118348,0.4271154209746237,0.7125,0.9160302519663499,0.33478934093013824
ensemble_logit_mean,anthropic+gemini+openai,P2_D1_OLD,D1_old_broad,P2_simple_definition,old,17,stacked_logistic_0.5,42,32,10,21,5,5,11,0.6190476190476191,0.578125,0.8076923076923077,0.65625,0.5,0.7241379310344828,0.13704031551672333,0.1295336787564766,0.6190476190476191,0.2882343592063832,0.8431774320126865,0.27573328248152623,0.6437499999999999,0.8885876690767848,0.591297888937054
ensemble_logit_mean,anthropic+gemini+openai,P2_D1_OLD,D1_old_broad,P2_simple_definition,old,17,stacked_logistic_tuned_threshold,42,32,10,20,9,1,12,0.6904761904761905,0.7625,0.9523809523809523,0.625,0.9,0.7547169811320755,0.4472135954999579,0.38095238095238093,0.5,0.2882343592063832,0.8431774320126865,0.27573328248152623,0.6437499999999999,0.8885876690767848,0.591297888937054
ensemble_logit_mean,anthropic+gemini+openai,P2_D2_CURRENT,D2_current_strict,P2_simple_definition,new,17,evidence_gate_tuned,42,32,10,18,8,2,14,0.6190476190476191,0.68125,0.9,0.5625,0.8,0.6923076923076923,0.3091410387156351,0.256637168141593,0.47619047619047616,0.24787948062160048,0.6872703952536111,0.27923783304142386,0.7000000000000001,0.9037632300426457,0.4971748705202793
ensemble_logit_mean,anthropic+gemini+openai,P2_D2_CURRENT,D2_current_strict,P2_simple_definition,new,17,isotonic_0.5,42,32,10,23,4,6,9,0.6428571428571429,0.559375,0.7931034482758621,0.71875,0.4,0.7540983606557377,0.10940519192990869,0.1076487252124646,0.6904761904761905,0.31995003555898566,3.5253168025697335,0.32316605403704735,0.615625,0.8372265582434346,0.6210549481811053
ensemble_logit_mean,anthropic+gemini+openai,P2_D2_CURRENT,D2_current_strict,P2_simple_definition,new,17,isotonic_tuned_threshold,42,32,10,18,8,2,14,0.6190476190476191,0.68125,0.9,0.5625,0.8,0.6923076923076923,0.3091410387156351,0.256637168141593,0.47619047619047616,0.31995003555898566,3.5253168025697335,0.32316605403704735,0.615625,0.8372265582434346,0.6210549481811053
ensemble_logit_mean,anthropic+gemini+openai,P2_D2_CURRENT,D2_current_strict,P2_simple_definition,new,17,platt_0.5,42,32,10,22,4,6,10,0.6190476190476191,0.54375,0.7857142857142857,0.6875,0.4,0.7333333333333333,0.07905694150420949,0.07692307692307687,0.6666666666666666,0.2659721287248598,0.7562573355939182,0.22124365232719304,0.5968749999999999,0.8538491333792938,0.6128267016489582
ensemble_logit_mean,anthropic+gemini+openai,P2_D2_CURRENT,D2_current_strict,P2_simple_definition,new,17,platt_tuned_threshold,42,32,10,19,8,2,13,0.6428571428571429,0.696875,0.9047619047619048,0.59375,0.8,0.7169811320754716,0.33541019662496846,0.2857142857142857,0.5,0.2659721287248598,0.7562573355939182,0.22124365232719304,0.5968749999999999,0.8538491333792938,0.6128267016489582
ensemble_logit_mean,anthropic+gemini+openai,P2_D2_CURRENT,D2_current_strict,P2_simple_definition,new,17,raw_0.5,42,32,10,10,10,0,22,0.47619047619047616,0.65625,1.0,0.3125,1.0,0.47619047619047616,0.3125,0.1779359430604981,0.23809523809523808,0.39217583651263715,1.1861036777874259,0.45735646937375823,0.7000000000000001,0.9037632300426457,0.3045482925310036
ensemble_logit_mean,anthropic+gemini+openai,P2_D2_CURRENT,D2_current_strict,P2_simple_definition,new,17,raw_tuned_threshold,42,32,10,18,8,2,14,0.6190476190476191,0.68125,0.9,0.5625,0.8,0.6923076923076923,0.3091410387156351,0.256637168141593,0.47619047619047616,0.39217583651263715,1.1861036777874259,0.45735646937375823,0.7000000000000001,0.9037632300426457,0.3045482925310036
ensemble_logit_mean,anthropic+gemini+openai,P2_D2_CURRENT,D2_current_strict,P2_simple_definition,new,17,stacked_logistic_0.5,42,32,10,22,4,6,10,0.6190476190476191,0.54375,0.7857142857142857,0.6875,0.4,0.7333333333333333,0.07905694150420949,0.07692307692307687,0.6666666666666666,0.2659808119279129,0.7563206473706099,0.22128753162798764,0.5968749999999999,0.8538491333792938,0.6128938375034884
ensemble_logit_mean,anthropic+gemini+openai,P2_D2_CURRENT,D2_current_strict,P2_simple_definition,new,17,stacked_logistic_tuned_threshold,42,32,10,19,8,2,13,0.6428571428571429,0.696875,0.9047619047619048,0.59375,0.8,0.7169811320754716,0.33541019662496846,0.2857142857142857,0.5,0.2659808119279129,0.7563206473706099,0.22128753162798764,0.5968749999999999,0.8538491333792938,0.6128938375034884
ensemble_logit_mean,anthropic+gemini+openai,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17,evidence_gate_tuned,42,32,10,19,6,4,13,0.5952380952380952,0.596875,0.8260869565217391,0.59375,0.6,0.6909090909090909,0.16579673806321626,0.14797136038186154,0.5476190476190477,0.3586996475415824,1.02185979478317,0.4320573456440127,0.721875,0.914005823500095,0.32984741626074915
ensemble_logit_mean,anthropic+gemini+openai,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17,isotonic_0.5,42,32,10,20,4,6,12,0.5714285714285714,0.5125,0.7692307692307693,0.625,0.4,0.6896551724137931,0.021926450482675733,0.020725388601036232,0.6190476190476191,0.3894557646479556,4.495632257091456,0.3933398167505562,0.634375,0.8628722575733445,0.5719120072267467
ensemble_logit_mean,anthropic+gemini+openai,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17,isotonic_tuned_threshold,42,32,10,20,6,4,12,0.6190476190476191,0.6125,0.8333333333333334,0.625,0.6,0.7142857142857143,0.19364916731037085,0.17647058823529405,0.5714285714285714,0.3894557646479556,4.495632257091456,0.3933398167505562,0.634375,0.8628722575733445,0.5719120072267467
ensemble_logit_mean,anthropic+gemini+openai,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17,platt_0.5,42,32,10,21,4,6,11,0.5952380952380952,0.528125,0.7777777777777778,0.65625,0.4,0.711864406779661,0.05,0.04800000000000004,0.6428571428571429,0.27346585924098,0.8031905608236164,0.2751182423991503,0.634375,0.8832343339294755,0.5981077300456418
ensemble_logit_mean,anthropic+gemini+openai,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17,platt_tuned_threshold,42,32,10,20,6,4,12,0.6190476190476191,0.6125,0.8333333333333334,0.625,0.6,0.7142857142857143,0.19364916731037085,0.17647058823529405,0.5714285714285714,0.27346585924098,0.8031905608236164,0.2751182423991503,0.634375,0.8832343339294755,0.5981077300456418
ensemble_logit_mean,anthropic+gemini+openai,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17,raw_0.5,42,32,10,8,10,0,24,0.42857142857142855,0.625,1.0,0.25,1.0,0.4,0.2711630722733202,0.136986301369863,0.19047619047619047,0.41941455220811735,1.2557010369817319,0.49836542172879267,0.75,0.9252804466235888,0.2635393401759692
ensemble_logit_mean,anthropic+gemini+openai,P3_D1_OLD,D1_old_broad,P3_evidence_checklist,old,17,raw_tuned_threshold,42,32,10,20,6,4,12,0.6190476190476191,0.6125,0.8333333333333334,0.625,0.6,0.7142857142857143,0.19364916731037085,0.17647058823529405,0.5714285714285714,0.41941455220811735,1.2557010369817319,0.49836542172879267,0.75,0.9252804466235888,0.2635393401759692
