analysis_level,prompt_variant,evaluation_scope,target_family,ensemble_name,valid_prediction_n,reference_positive_n,reference_negative_n,predicted_positive_n,accuracy,recall,precision,f1,specificity,auroc,auroc_flag,tn,fp,fn,tp,threshold,expected_n,prediction_coverage,document,target_labeler
ensemble_document_labeler,codebook_with_examples_with_checklist,labeler_anmol__drop_kyle_only,individual_coder,equal_weight_models,26,20,6,8,0.3076923076923077,0.25,0.625,0.35714285714285715,0.5,0.48750000000000004,,3,3,15,5,0.5,28,0.9285714285714286,ERP Report,anmol
ensemble_document_labeler,codebook_with_examples_with_checklist,labeler_anmol__drop_kyle_only,individual_coder,equal_weight_models,3,3,0,0,0.0,0.0,0.0,0.0,,,single_reference_class,0,0,3,0,0.5,3,1.0,GAO,anmol
ensemble_document_labeler,codebook_with_examples_with_checklist,labeler_anmol__drop_kyle_only,individual_coder,equal_weight_models,9,5,4,2,0.6666666666666666,0.4,1.0,0.5714285714285714,1.0,0.8500000000000001,,4,0,3,2,0.5,9,1.0,Hurricane Katrina,anmol
ensemble_document_labeler,codebook_with_examples_with_checklist,labeler_anmol__drop_kyle_only,individual_coder,equal_weight_models,7,7,0,2,0.2857142857142857,0.2857142857142857,1.0,0.4444444444444444,,,single_reference_class,0,0,5,2,0.5,7,1.0,PAR,anmol
ensemble_document_labeler,codebook_with_examples_with_checklist,labeler_kyle,individual_coder,equal_weight_models,8,6,2,0,0.25,0.0,0.0,0.0,1.0,0.5,,2,0,6,0,0.5,8,1.0,EPA,kyle
ensemble_document_labeler,codebook_with_examples_with_checklist,labeler_kyle,individual_coder,equal_weight_models,26,26,0,8,0.3076923076923077,0.3076923076923077,1.0,0.47058823529411764,,,single_reference_class,0,0,18,8,0.5,28,0.9285714285714286,ERP Report,kyle
ensemble_document_labeler,codebook_with_examples_with_checklist,labeler_kyle,individual_coder,equal_weight_models,6,5,1,1,0.3333333333333333,0.2,1.0,0.3333333333333333,1.0,0.8,,1,0,4,1,0.5,6,1.0,GAO,kyle
ensemble_document_labeler,codebook_with_examples_with_checklist,labeler_kyle,individual_coder,equal_weight_models,9,7,2,2,0.4444444444444444,0.2857142857142857,1.0,0.4444444444444444,1.0,0.8571428571428572,,2,0,5,2,0.5,9,1.0,Hurricane Katrina,kyle
ensemble_document_labeler,codebook_with_examples_with_checklist,labeler_kyle__drop_kyle_only,individual_coder,equal_weight_models,4,4,0,0,0.0,0.0,0.0,0.0,,,single_reference_class,0,0,4,0,0.5,4,1.0,EPA,kyle
ensemble_document_labeler,codebook_with_examples_with_checklist,labeler_kyle__drop_kyle_only,individual_coder,equal_weight_models,26,26,0,8,0.3076923076923077,0.3076923076923077,1.0,0.47058823529411764,,,single_reference_class,0,0,18,8,0.5,28,0.9285714285714286,ERP Report,kyle
ensemble_document_labeler,codebook_with_examples_with_checklist,labeler_kyle__drop_kyle_only,individual_coder,equal_weight_models,2,2,0,0,0.0,0.0,0.0,0.0,,,single_reference_class,0,0,2,0,0.5,2,1.0,GAO,kyle
ensemble_document_labeler,codebook_with_examples_with_checklist,labeler_kyle__drop_kyle_only,individual_coder,equal_weight_models,9,7,2,2,0.4444444444444444,0.2857142857142857,1.0,0.4444444444444444,1.0,0.8571428571428572,,2,0,5,2,0.5,9,1.0,Hurricane Katrina,kyle
ensemble_document_labeler,codebook_with_examples_with_checklist,labeler_prerana,individual_coder,equal_weight_models,14,1,13,0,0.9285714285714286,0.0,0.0,0.0,1.0,0.4230769230769231,,13,0,1,0,0.5,14,1.0,EPA,prerana
ensemble_document_labeler,codebook_with_examples_with_checklist,labeler_prerana,individual_coder,equal_weight_models,4,4,0,3,0.75,0.75,1.0,0.8571428571428571,,,single_reference_class,0,0,1,3,0.5,4,1.0,PAR,prerana
ensemble_document_labeler,codebook_with_examples_with_checklist,labeler_prerana__drop_kyle_only,individual_coder,equal_weight_models,14,1,13,0,0.9285714285714286,0.0,0.0,0.0,1.0,0.4230769230769231,,13,0,1,0,0.5,14,1.0,EPA,prerana
ensemble_document_labeler,codebook_with_examples_with_checklist,labeler_prerana__drop_kyle_only,individual_coder,equal_weight_models,4,4,0,3,0.75,0.75,1.0,0.8571428571428571,,,single_reference_class,0,0,1,3,0.5,4,1.0,PAR,prerana
ensemble_document_labeler,codebook_with_examples_with_checklist,new_gold_test_only,new_gold,equal_weight_models,6,2,4,0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,,4,0,2,0,0.5,6,1.0,EPA,anmol
ensemble_document_labeler,codebook_with_examples_with_checklist,new_gold_test_only,new_gold,equal_weight_models,4,2,2,0,0.5,0.0,0.0,0.0,1.0,0.0,,2,0,2,0,0.5,4,1.0,EPA,kyle
ensemble_document_labeler,codebook_with_examples_with_checklist,new_gold_test_only,new_gold,equal_weight_models,12,1,11,0,0.9166666666666666,0.0,0.0,0.0,1.0,0.5,,11,0,1,0,0.5,12,1.0,EPA,prerana
ensemble_document_labeler,codebook_with_examples_with_checklist,new_gold_test_only,new_gold,equal_weight_models,26,20,6,8,0.3076923076923077,0.25,0.625,0.35714285714285715,0.5,0.48750000000000004,,3,3,15,5,0.5,28,0.9285714285714286,ERP Report,anmol
ensemble_document_labeler,codebook_with_examples_with_checklist,new_gold_test_only,new_gold,equal_weight_models,3,3,0,0,0.0,0.0,0.0,0.0,,,single_reference_class,0,0,3,0,0.5,3,1.0,GAO,anmol
ensemble_document_labeler,codebook_with_examples_with_checklist,new_gold_test_only,new_gold,equal_weight_models,4,3,1,1,0.5,0.3333333333333333,1.0,0.5,1.0,0.6666666666666666,,1,0,2,1,0.5,4,1.0,GAO,kyle
ensemble_document_labeler,codebook_with_examples_with_checklist,new_gold_test_only,new_gold,equal_weight_models,9,5,4,2,0.6666666666666666,0.4,1.0,0.5714285714285714,1.0,0.8500000000000001,,4,0,3,2,0.5,9,1.0,Hurricane Katrina,anmol
ensemble_document_labeler,codebook_with_examples_with_checklist,new_gold_test_only,new_gold,equal_weight_models,2,0,2,0,1.0,0.0,0.0,0.0,1.0,,single_reference_class,2,0,0,0,0.5,2,1.0,Hurricane Katrina,unassigned_human_labeler
ensemble_document_labeler,codebook_with_examples_with_checklist,new_gold_test_only,new_gold,equal_weight_models,7,7,0,2,0.2857142857142857,0.2857142857142857,1.0,0.4444444444444444,,,single_reference_class,0,0,5,2,0.5,7,1.0,PAR,anmol
ensemble_document_labeler,codebook_with_examples_with_checklist,new_gold_test_only,new_gold,equal_weight_models,1,1,0,1,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,1,0.5,1,1.0,PAR,prerana
ensemble_document_labeler,codebook_with_examples_with_checklist,new_gold_test_only__drop_kyle_only,new_gold,equal_weight_models,6,2,4,0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,,4,0,2,0,0.5,6,1.0,EPA,anmol
ensemble_document_labeler,codebook_with_examples_with_checklist,new_gold_test_only__drop_kyle_only,new_gold,equal_weight_models,12,1,11,0,0.9166666666666666,0.0,0.0,0.0,1.0,0.5,,11,0,1,0,0.5,12,1.0,EPA,prerana
ensemble_document_labeler,codebook_with_examples_with_checklist,new_gold_test_only__drop_kyle_only,new_gold,equal_weight_models,26,20,6,8,0.3076923076923077,0.25,0.625,0.35714285714285715,0.5,0.48750000000000004,,3,3,15,5,0.5,28,0.9285714285714286,ERP Report,anmol
ensemble_document_labeler,codebook_with_examples_with_checklist,new_gold_test_only__drop_kyle_only,new_gold,equal_weight_models,3,3,0,0,0.0,0.0,0.0,0.0,,,single_reference_class,0,0,3,0,0.5,3,1.0,GAO,anmol
ensemble_document_labeler,codebook_with_examples_with_checklist,new_gold_test_only__drop_kyle_only,new_gold,equal_weight_models,9,5,4,2,0.6666666666666666,0.4,1.0,0.5714285714285714,1.0,0.8500000000000001,,4,0,3,2,0.5,9,1.0,Hurricane Katrina,anmol
ensemble_document_labeler,codebook_with_examples_with_checklist,new_gold_test_only__drop_kyle_only,new_gold,equal_weight_models,2,0,2,0,1.0,0.0,0.0,0.0,1.0,,single_reference_class,2,0,0,0,0.5,2,1.0,Hurricane Katrina,unassigned_human_labeler
ensemble_document_labeler,codebook_with_examples_with_checklist,new_gold_test_only__drop_kyle_only,new_gold,equal_weight_models,7,7,0,2,0.2857142857142857,0.2857142857142857,1.0,0.4444444444444444,,,single_reference_class,0,0,5,2,0.5,7,1.0,PAR,anmol
ensemble_document_labeler,codebook_with_examples_with_checklist,new_gold_test_only__drop_kyle_only,new_gold,equal_weight_models,1,1,0,1,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,1,0.5,1,1.0,PAR,prerana
ensemble_document_labeler,codebook_with_examples_with_checklist,old_gold_test_only,old_gold,equal_weight_models,6,2,4,0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,,4,0,2,0,0.5,6,1.0,EPA,anmol
ensemble_document_labeler,codebook_with_examples_with_checklist,old_gold_test_only,old_gold,equal_weight_models,4,2,2,0,0.5,0.0,0.0,0.0,1.0,0.0,,2,0,2,0,0.5,4,1.0,EPA,kyle
ensemble_document_labeler,codebook_with_examples_with_checklist,old_gold_test_only,old_gold,equal_weight_models,12,9,3,0,0.25,0.0,0.0,0.0,1.0,0.7407407407407408,,3,0,9,0,0.5,12,1.0,EPA,prerana
ensemble_document_labeler,codebook_with_examples_with_checklist,old_gold_test_only,old_gold,equal_weight_models,26,20,6,8,0.3076923076923077,0.25,0.625,0.35714285714285715,0.5,0.48750000000000004,,3,3,15,5,0.5,28,0.9285714285714286,ERP Report,anmol
ensemble_document_labeler,codebook_with_examples_with_checklist,old_gold_test_only,old_gold,equal_weight_models,3,3,0,0,0.0,0.0,0.0,0.0,,,single_reference_class,0,0,3,0,0.5,3,1.0,GAO,anmol
ensemble_document_labeler,codebook_with_examples_with_checklist,old_gold_test_only,old_gold,equal_weight_models,4,3,1,1,0.5,0.3333333333333333,1.0,0.5,1.0,0.6666666666666666,,1,0,2,1,0.5,4,1.0,GAO,kyle
ensemble_document_labeler,codebook_with_examples_with_checklist,old_gold_test_only,old_gold,equal_weight_models,9,5,4,2,0.6666666666666666,0.4,1.0,0.5714285714285714,1.0,0.8500000000000001,,4,0,3,2,0.5,9,1.0,Hurricane Katrina,anmol
ensemble_document_labeler,codebook_with_examples_with_checklist,old_gold_test_only,old_gold,equal_weight_models,2,0,2,0,1.0,0.0,0.0,0.0,1.0,,single_reference_class,2,0,0,0,0.5,2,1.0,Hurricane Katrina,unassigned_human_labeler
ensemble_document_labeler,codebook_with_examples_with_checklist,old_gold_test_only,old_gold,equal_weight_models,7,7,0,2,0.2857142857142857,0.2857142857142857,1.0,0.4444444444444444,,,single_reference_class,0,0,5,2,0.5,7,1.0,PAR,anmol
ensemble_document_labeler,codebook_with_examples_with_checklist,old_gold_test_only,old_gold,equal_weight_models,1,1,0,1,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,1,0.5,1,1.0,PAR,prerana
ensemble_document_labeler,codebook_with_examples_with_checklist,old_gold_test_only__drop_kyle_only,old_gold,equal_weight_models,6,2,4,0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,,4,0,2,0,0.5,6,1.0,EPA,anmol
ensemble_document_labeler,codebook_with_examples_with_checklist,old_gold_test_only__drop_kyle_only,old_gold,equal_weight_models,12,9,3,0,0.25,0.0,0.0,0.0,1.0,0.7407407407407408,,3,0,9,0,0.5,12,1.0,EPA,prerana
ensemble_document_labeler,codebook_with_examples_with_checklist,old_gold_test_only__drop_kyle_only,old_gold,equal_weight_models,26,20,6,8,0.3076923076923077,0.25,0.625,0.35714285714285715,0.5,0.48750000000000004,,3,3,15,5,0.5,28,0.9285714285714286,ERP Report,anmol
ensemble_document_labeler,codebook_with_examples_with_checklist,old_gold_test_only__drop_kyle_only,old_gold,equal_weight_models,3,3,0,0,0.0,0.0,0.0,0.0,,,single_reference_class,0,0,3,0,0.5,3,1.0,GAO,anmol
ensemble_document_labeler,codebook_with_examples_with_checklist,old_gold_test_only__drop_kyle_only,old_gold,equal_weight_models,9,5,4,2,0.6666666666666666,0.4,1.0,0.5714285714285714,1.0,0.8500000000000001,,4,0,3,2,0.5,9,1.0,Hurricane Katrina,anmol
ensemble_document_labeler,codebook_with_examples_with_checklist,old_gold_test_only__drop_kyle_only,old_gold,equal_weight_models,2,0,2,0,1.0,0.0,0.0,0.0,1.0,,single_reference_class,2,0,0,0,0.5,2,1.0,Hurricane Katrina,unassigned_human_labeler
ensemble_document_labeler,codebook_with_examples_with_checklist,old_gold_test_only__drop_kyle_only,old_gold,equal_weight_models,7,7,0,2,0.2857142857142857,0.2857142857142857,1.0,0.4444444444444444,,,single_reference_class,0,0,5,2,0.5,7,1.0,PAR,anmol
ensemble_document_labeler,codebook_with_examples_with_checklist,old_gold_test_only__drop_kyle_only,old_gold,equal_weight_models,1,1,0,1,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,1,0.5,1,1.0,PAR,prerana
ensemble_document_labeler,codebook_with_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions,equal_weight_models,6,2,4,0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,,4,0,2,0,0.5,6,1.0,EPA,anmol
ensemble_document_labeler,codebook_with_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions,equal_weight_models,8,6,2,0,0.25,0.0,0.0,0.0,1.0,0.5,,2,0,6,0,0.5,8,1.0,EPA,kyle
ensemble_document_labeler,codebook_with_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions,equal_weight_models,14,1,13,0,0.9285714285714286,0.0,0.0,0.0,1.0,0.4230769230769231,,13,0,1,0,0.5,14,1.0,EPA,prerana
ensemble_document_labeler,codebook_with_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions,equal_weight_models,26,20,6,8,0.3076923076923077,0.25,0.625,0.35714285714285715,0.5,0.48750000000000004,,3,3,15,5,0.5,28,0.9285714285714286,ERP Report,anmol
ensemble_document_labeler,codebook_with_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions,equal_weight_models,26,26,0,8,0.3076923076923077,0.3076923076923077,1.0,0.47058823529411764,,,single_reference_class,0,0,18,8,0.5,28,0.9285714285714286,ERP Report,kyle
ensemble_document_labeler,codebook_with_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions,equal_weight_models,3,3,0,0,0.0,0.0,0.0,0.0,,,single_reference_class,0,0,3,0,0.5,3,1.0,GAO,anmol
ensemble_document_labeler,codebook_with_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions,equal_weight_models,6,5,1,1,0.3333333333333333,0.2,1.0,0.3333333333333333,1.0,0.8,,1,0,4,1,0.5,6,1.0,GAO,kyle
ensemble_document_labeler,codebook_with_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions,equal_weight_models,9,5,4,2,0.6666666666666666,0.4,1.0,0.5714285714285714,1.0,0.8500000000000001,,4,0,3,2,0.5,9,1.0,Hurricane Katrina,anmol
ensemble_document_labeler,codebook_with_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions,equal_weight_models,9,7,2,2,0.4444444444444444,0.2857142857142857,1.0,0.4444444444444444,1.0,0.8571428571428572,,2,0,5,2,0.5,9,1.0,Hurricane Katrina,kyle
ensemble_document_labeler,codebook_with_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions,equal_weight_models,7,7,0,2,0.2857142857142857,0.2857142857142857,1.0,0.4444444444444444,,,single_reference_class,0,0,5,2,0.5,7,1.0,PAR,anmol
ensemble_document_labeler,codebook_with_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions,equal_weight_models,4,4,0,3,0.75,0.75,1.0,0.8571428571428571,,,single_reference_class,0,0,1,3,0.5,4,1.0,PAR,prerana
ensemble_document_labeler,codebook_with_examples_with_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,equal_weight_models,6,2,4,0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,,4,0,2,0,0.5,6,1.0,EPA,anmol
ensemble_document_labeler,codebook_with_examples_with_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,equal_weight_models,4,4,0,0,0.0,0.0,0.0,0.0,,,single_reference_class,0,0,4,0,0.5,4,1.0,EPA,kyle
ensemble_document_labeler,codebook_with_examples_with_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,equal_weight_models,14,1,13,0,0.9285714285714286,0.0,0.0,0.0,1.0,0.4230769230769231,,13,0,1,0,0.5,14,1.0,EPA,prerana
ensemble_document_labeler,codebook_with_examples_with_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,equal_weight_models,26,20,6,8,0.3076923076923077,0.25,0.625,0.35714285714285715,0.5,0.48750000000000004,,3,3,15,5,0.5,28,0.9285714285714286,ERP Report,anmol
ensemble_document_labeler,codebook_with_examples_with_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,equal_weight_models,26,26,0,8,0.3076923076923077,0.3076923076923077,1.0,0.47058823529411764,,,single_reference_class,0,0,18,8,0.5,28,0.9285714285714286,ERP Report,kyle
ensemble_document_labeler,codebook_with_examples_with_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,equal_weight_models,3,3,0,0,0.0,0.0,0.0,0.0,,,single_reference_class,0,0,3,0,0.5,3,1.0,GAO,anmol
ensemble_document_labeler,codebook_with_examples_with_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,equal_weight_models,2,2,0,0,0.0,0.0,0.0,0.0,,,single_reference_class,0,0,2,0,0.5,2,1.0,GAO,kyle
ensemble_document_labeler,codebook_with_examples_with_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,equal_weight_models,9,5,4,2,0.6666666666666666,0.4,1.0,0.5714285714285714,1.0,0.8500000000000001,,4,0,3,2,0.5,9,1.0,Hurricane Katrina,anmol
ensemble_document_labeler,codebook_with_examples_with_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,equal_weight_models,9,7,2,2,0.4444444444444444,0.2857142857142857,1.0,0.4444444444444444,1.0,0.8571428571428572,,2,0,5,2,0.5,9,1.0,Hurricane Katrina,kyle
ensemble_document_labeler,codebook_with_examples_with_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,equal_weight_models,7,7,0,2,0.2857142857142857,0.2857142857142857,1.0,0.4444444444444444,,,single_reference_class,0,0,5,2,0.5,7,1.0,PAR,anmol
ensemble_document_labeler,codebook_with_examples_with_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,equal_weight_models,4,4,0,3,0.75,0.75,1.0,0.8571428571428571,,,single_reference_class,0,0,1,3,0.5,4,1.0,PAR,prerana
ensemble_document_labeler,direct_target_only,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,equal_weight_models,6,2,4,1,0.8333333333333334,0.5,1.0,0.6666666666666666,1.0,1.0,,4,0,1,1,0.5,6,1.0,EPA,anmol
ensemble_document_labeler,direct_target_only,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,equal_weight_models,4,2,2,0,0.5,0.0,0.0,0.0,1.0,0.25,,2,0,2,0,0.5,4,1.0,EPA,kyle
ensemble_document_labeler,direct_target_only,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,equal_weight_models,12,1,11,0,0.9166666666666666,0.0,0.0,0.0,1.0,0.18181818181818177,,11,0,1,0,0.5,12,1.0,EPA,prerana
ensemble_document_labeler,direct_target_only,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,equal_weight_models,28,22,6,3,0.25,0.09090909090909091,0.6666666666666666,0.16,0.8333333333333334,0.5606060606060606,,5,1,20,2,0.5,28,1.0,ERP Report,anmol
ensemble_document_labeler,direct_target_only,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,equal_weight_models,3,3,0,1,0.3333333333333333,0.3333333333333333,1.0,0.5,,,single_reference_class,0,0,2,1,0.5,3,1.0,GAO,anmol
ensemble_document_labeler,direct_target_only,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,equal_weight_models,4,3,1,0,0.25,0.0,0.0,0.0,1.0,0.6666666666666666,,1,0,3,0,0.5,4,1.0,GAO,kyle
ensemble_document_labeler,direct_target_only,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,equal_weight_models,9,5,4,4,0.8888888888888888,0.8,1.0,0.8888888888888888,1.0,0.9,,4,0,1,4,0.5,9,1.0,Hurricane Katrina,anmol
ensemble_document_labeler,direct_target_only,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,equal_weight_models,2,0,2,0,1.0,0.0,0.0,0.0,1.0,,single_reference_class,2,0,0,0,0.5,2,1.0,Hurricane Katrina,unassigned_human_labeler
ensemble_document_labeler,direct_target_only,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,equal_weight_models,7,7,0,3,0.42857142857142855,0.42857142857142855,1.0,0.6,,,single_reference_class,0,0,4,3,0.5,7,1.0,PAR,anmol
ensemble_document_labeler,direct_target_only,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,equal_weight_models,1,1,0,1,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,1,0.5,1,1.0,PAR,prerana
ensemble_document_labeler,direct_target_only,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,equal_weight_models,6,2,4,1,0.8333333333333334,0.5,1.0,0.6666666666666666,1.0,1.0,,4,0,1,1,0.5,6,1.0,EPA,anmol
ensemble_document_labeler,direct_target_only,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,equal_weight_models,12,1,11,0,0.9166666666666666,0.0,0.0,0.0,1.0,0.18181818181818177,,11,0,1,0,0.5,12,1.0,EPA,prerana
ensemble_document_labeler,direct_target_only,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,equal_weight_models,28,22,6,3,0.25,0.09090909090909091,0.6666666666666666,0.16,0.8333333333333334,0.5606060606060606,,5,1,20,2,0.5,28,1.0,ERP Report,anmol
ensemble_document_labeler,direct_target_only,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,equal_weight_models,3,3,0,1,0.3333333333333333,0.3333333333333333,1.0,0.5,,,single_reference_class,0,0,2,1,0.5,3,1.0,GAO,anmol
ensemble_document_labeler,direct_target_only,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,equal_weight_models,9,5,4,4,0.8888888888888888,0.8,1.0,0.8888888888888888,1.0,0.9,,4,0,1,4,0.5,9,1.0,Hurricane Katrina,anmol
ensemble_document_labeler,direct_target_only,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,equal_weight_models,2,0,2,0,1.0,0.0,0.0,0.0,1.0,,single_reference_class,2,0,0,0,0.5,2,1.0,Hurricane Katrina,unassigned_human_labeler
ensemble_document_labeler,direct_target_only,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,equal_weight_models,7,7,0,3,0.42857142857142855,0.42857142857142855,1.0,0.6,,,single_reference_class,0,0,4,3,0.5,7,1.0,PAR,anmol
ensemble_document_labeler,direct_target_only,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,equal_weight_models,1,1,0,1,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,1,0.5,1,1.0,PAR,prerana
ensemble_document_labeler,direct_target_only,labeler_anmol,individual_coder,equal_weight_models,6,2,4,1,0.8333333333333334,0.5,1.0,0.6666666666666666,1.0,1.0,,4,0,1,1,0.5,6,1.0,EPA,anmol
ensemble_document_labeler,direct_target_only,labeler_anmol,individual_coder,equal_weight_models,28,22,6,3,0.25,0.09090909090909091,0.6666666666666666,0.16,0.8333333333333334,0.5606060606060606,,5,1,20,2,0.5,28,1.0,ERP Report,anmol
ensemble_document_labeler,direct_target_only,labeler_anmol,individual_coder,equal_weight_models,3,3,0,1,0.3333333333333333,0.3333333333333333,1.0,0.5,,,single_reference_class,0,0,2,1,0.5,3,1.0,GAO,anmol
ensemble_document_labeler,direct_target_only,labeler_anmol,individual_coder,equal_weight_models,9,5,4,4,0.8888888888888888,0.8,1.0,0.8888888888888888,1.0,0.9,,4,0,1,4,0.5,9,1.0,Hurricane Katrina,anmol
ensemble_document_labeler,direct_target_only,labeler_anmol,individual_coder,equal_weight_models,7,7,0,3,0.42857142857142855,0.42857142857142855,1.0,0.6,,,single_reference_class,0,0,4,3,0.5,7,1.0,PAR,anmol
ensemble_document_labeler,direct_target_only,labeler_anmol__drop_kyle_only,individual_coder,equal_weight_models,6,2,4,1,0.8333333333333334,0.5,1.0,0.6666666666666666,1.0,1.0,,4,0,1,1,0.5,6,1.0,EPA,anmol
ensemble_document_labeler,direct_target_only,labeler_anmol__drop_kyle_only,individual_coder,equal_weight_models,28,22,6,3,0.25,0.09090909090909091,0.6666666666666666,0.16,0.8333333333333334,0.5606060606060606,,5,1,20,2,0.5,28,1.0,ERP Report,anmol
ensemble_document_labeler,direct_target_only,labeler_anmol__drop_kyle_only,individual_coder,equal_weight_models,3,3,0,1,0.3333333333333333,0.3333333333333333,1.0,0.5,,,single_reference_class,0,0,2,1,0.5,3,1.0,GAO,anmol
ensemble_document_labeler,direct_target_only,labeler_anmol__drop_kyle_only,individual_coder,equal_weight_models,9,5,4,4,0.8888888888888888,0.8,1.0,0.8888888888888888,1.0,0.9,,4,0,1,4,0.5,9,1.0,Hurricane Katrina,anmol
ensemble_document_labeler,direct_target_only,labeler_anmol__drop_kyle_only,individual_coder,equal_weight_models,7,7,0,3,0.42857142857142855,0.42857142857142855,1.0,0.6,,,single_reference_class,0,0,4,3,0.5,7,1.0,PAR,anmol
ensemble_document_labeler,direct_target_only,labeler_kyle,individual_coder,equal_weight_models,8,6,2,0,0.25,0.0,0.0,0.0,1.0,0.6666666666666667,,2,0,6,0,0.5,8,1.0,EPA,kyle
ensemble_document_labeler,direct_target_only,labeler_kyle,individual_coder,equal_weight_models,28,28,0,3,0.10714285714285714,0.10714285714285714,1.0,0.1935483870967742,,,single_reference_class,0,0,25,3,0.5,28,1.0,ERP Report,kyle
ensemble_document_labeler,direct_target_only,labeler_kyle,individual_coder,equal_weight_models,6,5,1,1,0.3333333333333333,0.2,1.0,0.3333333333333333,1.0,0.6,,1,0,4,1,0.5,6,1.0,GAO,kyle
ensemble_document_labeler,direct_target_only,labeler_kyle,individual_coder,equal_weight_models,9,7,2,4,0.6666666666666666,0.5714285714285714,1.0,0.7272727272727273,1.0,0.7857142857142857,,2,0,3,4,0.5,9,1.0,Hurricane Katrina,kyle
ensemble_document_labeler,direct_target_only,labeler_kyle__drop_kyle_only,individual_coder,equal_weight_models,4,4,0,0,0.0,0.0,0.0,0.0,,,single_reference_class,0,0,4,0,0.5,4,1.0,EPA,kyle
ensemble_document_labeler,direct_target_only,labeler_kyle__drop_kyle_only,individual_coder,equal_weight_models,28,28,0,3,0.10714285714285714,0.10714285714285714,1.0,0.1935483870967742,,,single_reference_class,0,0,25,3,0.5,28,1.0,ERP Report,kyle
ensemble_document_labeler,direct_target_only,labeler_kyle__drop_kyle_only,individual_coder,equal_weight_models,2,2,0,1,0.5,0.5,1.0,0.6666666666666666,,,single_reference_class,0,0,1,1,0.5,2,1.0,GAO,kyle
ensemble_document_labeler,direct_target_only,labeler_kyle__drop_kyle_only,individual_coder,equal_weight_models,9,7,2,4,0.6666666666666666,0.5714285714285714,1.0,0.7272727272727273,1.0,0.7857142857142857,,2,0,3,4,0.5,9,1.0,Hurricane Katrina,kyle
ensemble_document_labeler,direct_target_only,labeler_prerana,individual_coder,equal_weight_models,14,1,13,0,0.9285714285714286,0.0,0.0,0.0,1.0,0.23076923076923073,,13,0,1,0,0.5,14,1.0,EPA,prerana
