valid_prediction_n,reference_positive_n,reference_negative_n,predicted_positive_n,accuracy,recall,precision,f1,specificity,auroc,auroc_flag,tn,fp,fn,tp,threshold,distance_from_0_5,provider,run_name,requested_model,prompt_variant,evaluation_scope,target_family
76,46,30,20,0.5263157894736842,0.32608695652173914,0.75,0.45454545454545453,0.8333333333333334,0.6652173913043479,,25,5,31,15,0.74,0.24,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,new_gold_test_only,new_gold
76,46,30,20,0.5263157894736842,0.32608695652173914,0.75,0.45454545454545453,0.8333333333333334,0.6652173913043479,,25,5,31,15,0.75,0.25,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,new_gold_test_only,new_gold
76,46,30,20,0.5263157894736842,0.32608695652173914,0.75,0.45454545454545453,0.8333333333333334,0.6652173913043479,,25,5,31,15,0.76,0.26,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,new_gold_test_only,new_gold
76,46,30,20,0.5263157894736842,0.32608695652173914,0.75,0.45454545454545453,0.8333333333333334,0.6652173913043479,,25,5,31,15,0.77,0.27,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,new_gold_test_only,new_gold
76,46,30,20,0.5263157894736842,0.32608695652173914,0.75,0.45454545454545453,0.8333333333333334,0.6652173913043479,,25,5,31,15,0.78,0.28,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,new_gold_test_only,new_gold
76,46,30,20,0.5263157894736842,0.32608695652173914,0.75,0.45454545454545453,0.8333333333333334,0.6652173913043479,,25,5,31,15,0.79,0.29000000000000004,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,new_gold_test_only,new_gold
76,46,30,20,0.5263157894736842,0.32608695652173914,0.75,0.45454545454545453,0.8333333333333334,0.6652173913043479,,25,5,31,15,0.8,0.30000000000000004,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,new_gold_test_only,new_gold
76,46,30,20,0.5263157894736842,0.32608695652173914,0.75,0.45454545454545453,0.8333333333333334,0.6652173913043479,,25,5,31,15,0.81,0.31000000000000005,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,new_gold_test_only,new_gold
76,46,30,20,0.5263157894736842,0.32608695652173914,0.75,0.45454545454545453,0.8333333333333334,0.6652173913043479,,25,5,31,15,0.82,0.31999999999999995,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,new_gold_test_only,new_gold
76,46,30,20,0.5263157894736842,0.32608695652173914,0.75,0.45454545454545453,0.8333333333333334,0.6652173913043479,,25,5,31,15,0.83,0.32999999999999996,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,new_gold_test_only,new_gold
76,46,30,20,0.5263157894736842,0.32608695652173914,0.75,0.45454545454545453,0.8333333333333334,0.6652173913043479,,25,5,31,15,0.84,0.33999999999999997,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,new_gold_test_only,new_gold
76,46,30,20,0.5263157894736842,0.32608695652173914,0.75,0.45454545454545453,0.8333333333333334,0.6652173913043479,,25,5,31,15,0.85,0.35,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,new_gold_test_only,new_gold
76,46,30,14,0.5,0.2391304347826087,0.7857142857142857,0.36666666666666664,0.9,0.6652173913043479,,27,3,35,11,0.86,0.36,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,new_gold_test_only,new_gold
76,46,30,14,0.5,0.2391304347826087,0.7857142857142857,0.36666666666666664,0.9,0.6652173913043479,,27,3,35,11,0.87,0.37,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,new_gold_test_only,new_gold
76,46,30,14,0.5,0.2391304347826087,0.7857142857142857,0.36666666666666664,0.9,0.6652173913043479,,27,3,35,11,0.88,0.38,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,new_gold_test_only,new_gold
76,46,30,14,0.5,0.2391304347826087,0.7857142857142857,0.36666666666666664,0.9,0.6652173913043479,,27,3,35,11,0.89,0.39,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,new_gold_test_only,new_gold
76,46,30,14,0.5,0.2391304347826087,0.7857142857142857,0.36666666666666664,0.9,0.6652173913043479,,27,3,35,11,0.9,0.4,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,new_gold_test_only,new_gold
76,46,30,8,0.47368421052631576,0.15217391304347827,0.875,0.25925925925925924,0.9666666666666667,0.6652173913043479,,29,1,39,7,0.91,0.41000000000000003,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,new_gold_test_only,new_gold
76,46,30,8,0.47368421052631576,0.15217391304347827,0.875,0.25925925925925924,0.9666666666666667,0.6652173913043479,,29,1,39,7,0.92,0.42000000000000004,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,new_gold_test_only,new_gold
76,46,30,8,0.47368421052631576,0.15217391304347827,0.875,0.25925925925925924,0.9666666666666667,0.6652173913043479,,29,1,39,7,0.93,0.43000000000000005,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,new_gold_test_only,new_gold
76,46,30,8,0.47368421052631576,0.15217391304347827,0.875,0.25925925925925924,0.9666666666666667,0.6652173913043479,,29,1,39,7,0.94,0.43999999999999995,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,new_gold_test_only,new_gold
76,46,30,8,0.47368421052631576,0.15217391304347827,0.875,0.25925925925925924,0.9666666666666667,0.6652173913043479,,29,1,39,7,0.95,0.44999999999999996,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,new_gold_test_only,new_gold
76,54,22,75,0.6973684210526315,0.9814814814814815,0.7066666666666667,0.8217054263565892,0.0,0.5984848484848485,,0,22,1,53,0.05,0.45,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,68,0.6578947368421053,0.8888888888888888,0.7058823529411765,0.7868852459016393,0.09090909090909091,0.5984848484848485,,2,20,6,48,0.1,0.4,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,68,0.6578947368421053,0.8888888888888888,0.7058823529411765,0.7868852459016393,0.09090909090909091,0.5984848484848485,,2,20,6,48,0.09,0.41000000000000003,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,68,0.6578947368421053,0.8888888888888888,0.7058823529411765,0.7868852459016393,0.09090909090909091,0.5984848484848485,,2,20,6,48,0.08,0.42,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,68,0.6578947368421053,0.8888888888888888,0.7058823529411765,0.7868852459016393,0.09090909090909091,0.5984848484848485,,2,20,6,48,0.07,0.43,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,68,0.6578947368421053,0.8888888888888888,0.7058823529411765,0.7868852459016393,0.09090909090909091,0.5984848484848485,,2,20,6,48,0.06,0.44,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,56,0.6578947368421053,0.7777777777777778,0.75,0.7636363636363637,0.36363636363636365,0.5984848484848485,,8,14,12,42,0.15,0.35,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,56,0.6578947368421053,0.7777777777777778,0.75,0.7636363636363637,0.36363636363636365,0.5984848484848485,,8,14,12,42,0.14,0.36,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,56,0.6578947368421053,0.7777777777777778,0.75,0.7636363636363637,0.36363636363636365,0.5984848484848485,,8,14,12,42,0.13,0.37,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,56,0.6578947368421053,0.7777777777777778,0.75,0.7636363636363637,0.36363636363636365,0.5984848484848485,,8,14,12,42,0.12,0.38,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,56,0.6578947368421053,0.7777777777777778,0.75,0.7636363636363637,0.36363636363636365,0.5984848484848485,,8,14,12,42,0.11,0.39,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,49,0.6710526315789473,0.7222222222222222,0.7959183673469388,0.7572815533980582,0.5454545454545454,0.5984848484848485,,12,10,15,39,0.2,0.3,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,49,0.6710526315789473,0.7222222222222222,0.7959183673469388,0.7572815533980582,0.5454545454545454,0.5984848484848485,,12,10,15,39,0.19,0.31,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,49,0.6710526315789473,0.7222222222222222,0.7959183673469388,0.7572815533980582,0.5454545454545454,0.5984848484848485,,12,10,15,39,0.18,0.32,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,49,0.6710526315789473,0.7222222222222222,0.7959183673469388,0.7572815533980582,0.5454545454545454,0.5984848484848485,,12,10,15,39,0.17,0.32999999999999996,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,49,0.6710526315789473,0.7222222222222222,0.7959183673469388,0.7572815533980582,0.5454545454545454,0.5984848484848485,,12,10,15,39,0.16,0.33999999999999997,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,35,0.5394736842105263,0.5,0.7714285714285715,0.6067415730337079,0.6363636363636364,0.5984848484848485,,14,8,27,27,0.3,0.2,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,35,0.5394736842105263,0.5,0.7714285714285715,0.6067415730337079,0.6363636363636364,0.5984848484848485,,14,8,27,27,0.29,0.21000000000000002,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,35,0.5394736842105263,0.5,0.7714285714285715,0.6067415730337079,0.6363636363636364,0.5984848484848485,,14,8,27,27,0.28,0.21999999999999997,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,35,0.5394736842105263,0.5,0.7714285714285715,0.6067415730337079,0.6363636363636364,0.5984848484848485,,14,8,27,27,0.27,0.22999999999999998,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,35,0.5394736842105263,0.5,0.7714285714285715,0.6067415730337079,0.6363636363636364,0.5984848484848485,,14,8,27,27,0.26,0.24,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,35,0.5394736842105263,0.5,0.7714285714285715,0.6067415730337079,0.6363636363636364,0.5984848484848485,,14,8,27,27,0.25,0.25,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,35,0.5394736842105263,0.5,0.7714285714285715,0.6067415730337079,0.6363636363636364,0.5984848484848485,,14,8,27,27,0.24,0.26,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,35,0.5394736842105263,0.5,0.7714285714285715,0.6067415730337079,0.6363636363636364,0.5984848484848485,,14,8,27,27,0.23,0.27,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,35,0.5394736842105263,0.5,0.7714285714285715,0.6067415730337079,0.6363636363636364,0.5984848484848485,,14,8,27,27,0.22,0.28,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,35,0.5394736842105263,0.5,0.7714285714285715,0.6067415730337079,0.6363636363636364,0.5984848484848485,,14,8,27,27,0.21,0.29000000000000004,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,26,0.47368421052631576,0.37037037037037035,0.7692307692307693,0.5,0.7272727272727273,0.5984848484848485,,16,6,34,20,0.35,0.15000000000000002,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,26,0.47368421052631576,0.37037037037037035,0.7692307692307693,0.5,0.7272727272727273,0.5984848484848485,,16,6,34,20,0.34,0.15999999999999998,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,26,0.47368421052631576,0.37037037037037035,0.7692307692307693,0.5,0.7272727272727273,0.5984848484848485,,16,6,34,20,0.33,0.16999999999999998,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,26,0.47368421052631576,0.37037037037037035,0.7692307692307693,0.5,0.7272727272727273,0.5984848484848485,,16,6,34,20,0.32,0.18,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,26,0.47368421052631576,0.37037037037037035,0.7692307692307693,0.5,0.7272727272727273,0.5984848484848485,,16,6,34,20,0.31,0.19,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,20,0.42105263157894735,0.2777777777777778,0.75,0.40540540540540543,0.7727272727272727,0.5984848484848485,,17,5,39,15,0.5,0.0,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,20,0.42105263157894735,0.2777777777777778,0.75,0.40540540540540543,0.7727272727272727,0.5984848484848485,,17,5,39,15,0.49,0.010000000000000009,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,20,0.42105263157894735,0.2777777777777778,0.75,0.40540540540540543,0.7727272727272727,0.5984848484848485,,17,5,39,15,0.51,0.010000000000000009,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,20,0.42105263157894735,0.2777777777777778,0.75,0.40540540540540543,0.7727272727272727,0.5984848484848485,,17,5,39,15,0.48,0.020000000000000018,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,20,0.42105263157894735,0.2777777777777778,0.75,0.40540540540540543,0.7727272727272727,0.5984848484848485,,17,5,39,15,0.52,0.020000000000000018,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,20,0.42105263157894735,0.2777777777777778,0.75,0.40540540540540543,0.7727272727272727,0.5984848484848485,,17,5,39,15,0.47,0.030000000000000027,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,20,0.42105263157894735,0.2777777777777778,0.75,0.40540540540540543,0.7727272727272727,0.5984848484848485,,17,5,39,15,0.53,0.030000000000000027,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,20,0.42105263157894735,0.2777777777777778,0.75,0.40540540540540543,0.7727272727272727,0.5984848484848485,,17,5,39,15,0.46,0.03999999999999998,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,20,0.42105263157894735,0.2777777777777778,0.75,0.40540540540540543,0.7727272727272727,0.5984848484848485,,17,5,39,15,0.54,0.040000000000000036,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,20,0.42105263157894735,0.2777777777777778,0.75,0.40540540540540543,0.7727272727272727,0.5984848484848485,,17,5,39,15,0.45,0.04999999999999999,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,20,0.42105263157894735,0.2777777777777778,0.75,0.40540540540540543,0.7727272727272727,0.5984848484848485,,17,5,39,15,0.55,0.050000000000000044,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,20,0.42105263157894735,0.2777777777777778,0.75,0.40540540540540543,0.7727272727272727,0.5984848484848485,,17,5,39,15,0.44,0.06,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,20,0.42105263157894735,0.2777777777777778,0.75,0.40540540540540543,0.7727272727272727,0.5984848484848485,,17,5,39,15,0.56,0.06000000000000005,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,20,0.42105263157894735,0.2777777777777778,0.75,0.40540540540540543,0.7727272727272727,0.5984848484848485,,17,5,39,15,0.57,0.06999999999999995,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,20,0.42105263157894735,0.2777777777777778,0.75,0.40540540540540543,0.7727272727272727,0.5984848484848485,,17,5,39,15,0.43,0.07,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,20,0.42105263157894735,0.2777777777777778,0.75,0.40540540540540543,0.7727272727272727,0.5984848484848485,,17,5,39,15,0.58,0.07999999999999996,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,20,0.42105263157894735,0.2777777777777778,0.75,0.40540540540540543,0.7727272727272727,0.5984848484848485,,17,5,39,15,0.42,0.08000000000000002,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,20,0.42105263157894735,0.2777777777777778,0.75,0.40540540540540543,0.7727272727272727,0.5984848484848485,,17,5,39,15,0.59,0.08999999999999997,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,20,0.42105263157894735,0.2777777777777778,0.75,0.40540540540540543,0.7727272727272727,0.5984848484848485,,17,5,39,15,0.41,0.09000000000000002,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,20,0.42105263157894735,0.2777777777777778,0.75,0.40540540540540543,0.7727272727272727,0.5984848484848485,,17,5,39,15,0.4,0.09999999999999998,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,20,0.42105263157894735,0.2777777777777778,0.75,0.40540540540540543,0.7727272727272727,0.5984848484848485,,17,5,39,15,0.6,0.09999999999999998,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,20,0.42105263157894735,0.2777777777777778,0.75,0.40540540540540543,0.7727272727272727,0.5984848484848485,,17,5,39,15,0.39,0.10999999999999999,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,20,0.42105263157894735,0.2777777777777778,0.75,0.40540540540540543,0.7727272727272727,0.5984848484848485,,17,5,39,15,0.61,0.10999999999999999,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,20,0.42105263157894735,0.2777777777777778,0.75,0.40540540540540543,0.7727272727272727,0.5984848484848485,,17,5,39,15,0.38,0.12,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,20,0.42105263157894735,0.2777777777777778,0.75,0.40540540540540543,0.7727272727272727,0.5984848484848485,,17,5,39,15,0.62,0.12,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,20,0.42105263157894735,0.2777777777777778,0.75,0.40540540540540543,0.7727272727272727,0.5984848484848485,,17,5,39,15,0.37,0.13,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,20,0.42105263157894735,0.2777777777777778,0.75,0.40540540540540543,0.7727272727272727,0.5984848484848485,,17,5,39,15,0.63,0.13,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,20,0.42105263157894735,0.2777777777777778,0.75,0.40540540540540543,0.7727272727272727,0.5984848484848485,,17,5,39,15,0.36,0.14,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,20,0.42105263157894735,0.2777777777777778,0.75,0.40540540540540543,0.7727272727272727,0.5984848484848485,,17,5,39,15,0.64,0.14,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,20,0.42105263157894735,0.2777777777777778,0.75,0.40540540540540543,0.7727272727272727,0.5984848484848485,,17,5,39,15,0.65,0.15000000000000002,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,20,0.42105263157894735,0.2777777777777778,0.75,0.40540540540540543,0.7727272727272727,0.5984848484848485,,17,5,39,15,0.66,0.16000000000000003,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,20,0.42105263157894735,0.2777777777777778,0.75,0.40540540540540543,0.7727272727272727,0.5984848484848485,,17,5,39,15,0.67,0.17000000000000004,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,20,0.42105263157894735,0.2777777777777778,0.75,0.40540540540540543,0.7727272727272727,0.5984848484848485,,17,5,39,15,0.68,0.18000000000000005,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,20,0.42105263157894735,0.2777777777777778,0.75,0.40540540540540543,0.7727272727272727,0.5984848484848485,,17,5,39,15,0.69,0.18999999999999995,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,20,0.42105263157894735,0.2777777777777778,0.75,0.40540540540540543,0.7727272727272727,0.5984848484848485,,17,5,39,15,0.7,0.19999999999999996,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,20,0.42105263157894735,0.2777777777777778,0.75,0.40540540540540543,0.7727272727272727,0.5984848484848485,,17,5,39,15,0.71,0.20999999999999996,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,20,0.42105263157894735,0.2777777777777778,0.75,0.40540540540540543,0.7727272727272727,0.5984848484848485,,17,5,39,15,0.72,0.21999999999999997,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,20,0.42105263157894735,0.2777777777777778,0.75,0.40540540540540543,0.7727272727272727,0.5984848484848485,,17,5,39,15,0.73,0.22999999999999998,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,20,0.42105263157894735,0.2777777777777778,0.75,0.40540540540540543,0.7727272727272727,0.5984848484848485,,17,5,39,15,0.74,0.24,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,20,0.42105263157894735,0.2777777777777778,0.75,0.40540540540540543,0.7727272727272727,0.5984848484848485,,17,5,39,15,0.75,0.25,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,20,0.42105263157894735,0.2777777777777778,0.75,0.40540540540540543,0.7727272727272727,0.5984848484848485,,17,5,39,15,0.76,0.26,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,20,0.42105263157894735,0.2777777777777778,0.75,0.40540540540540543,0.7727272727272727,0.5984848484848485,,17,5,39,15,0.77,0.27,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,20,0.42105263157894735,0.2777777777777778,0.75,0.40540540540540543,0.7727272727272727,0.5984848484848485,,17,5,39,15,0.78,0.28,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,20,0.42105263157894735,0.2777777777777778,0.75,0.40540540540540543,0.7727272727272727,0.5984848484848485,,17,5,39,15,0.79,0.29000000000000004,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,20,0.42105263157894735,0.2777777777777778,0.75,0.40540540540540543,0.7727272727272727,0.5984848484848485,,17,5,39,15,0.8,0.30000000000000004,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
76,54,22,20,0.42105263157894735,0.2777777777777778,0.75,0.40540540540540543,0.7727272727272727,0.5984848484848485,,17,5,39,15,0.81,0.31000000000000005,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold
